DATAFLOW,MEASURE: Measure,INDUSTRY: Industry,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2021-08,1130.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2021-09,1172.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2021-10,1195.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2021-11,1312.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2021-12,1460.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-01,1142.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-02,1018.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-03,1165.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-04,1085.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-05,1124.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-06,1204.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-07,1168.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-08,1193.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-09,1202.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-10,1218.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-11,1323.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2022-12,1417.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2023-01,1119.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2023-02,991.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2023-03,1074.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2023-04,1002.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2023-05,1069.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2023-06,1140.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,3: Queensland,M: Monthly,2023-07,1078.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2010-07,41.1,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2010-08,42.2,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2010-09,40.3,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2010-10,44.3,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2010-11,44.8,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2010-12,47.2,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-01,42.1,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-02,41.3,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-03,42.8,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-04,42.5,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-05,42.4,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-06,41.3,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-07,43.9,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-08,45.6,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-09,44.1,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-10,45.4,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-11,44.2,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2011-12,48.7,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-01,39.4,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-02,41,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-03,42.6,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-04,37.9,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-05,37.4,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-06,36.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-07,43.5,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-08,45.2,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-09,43.7,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-10,47.6,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-11,47.2,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2012-12,53,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-01,48.5,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-02,45.3,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-03,49.4,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-04,42.5,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-05,43.7,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-06,41.1,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-07,46.4,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-08,46.7,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-09,45.3,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-10,48.8,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-11,51.3,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2013-12,56.6,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-01,51.4,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-02,47.8,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-03,52,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-04,47,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-05,50.5,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-06,47.5,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-07,48.7,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-08,49.8,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-09,47.4,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-10,50.4,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-11,49.5,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2014-12,55.1,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2015-01,50.5,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2015-02,46.3,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
ABS:RT(1.0.0),M1: Current Prices,"46: Cafes, restaurants and takeaway food services",10: Original,6: Tasmania,M: Monthly,2015-03,50.9,AUD: Australian Dollars,6: Millions,x: estimate has a relative standard error of 10% to less than 25% and should be used with caution,
